target_id,target_ja,enemy_id,enemy_ja,enemy_role,enemy_sub_role,depth_score,depth_missing_fields,depth_short_fields,duplication_guardrail_length,pack_p_quality_band,pack_p_review_status,pack_q_review_status,one_line_summary,next_edit_priority,quality_version
Symmetra,シンメトラ,Mercy,マーシー,サポート,メディック,100,,,101,B,needs_depth,stable,シンメトラ対マーシー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Symmetra,シンメトラ,Lifeweaver,ライフウィーバー,サポート,メディック,100,,,105,B,needs_depth,stable,シンメトラ対ライフウィーバー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Symmetra,シンメトラ,Kiriko,キリコ,サポート,メディック,100,,,100,B,needs_depth,stable,シンメトラ対キリコ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Symmetra,シンメトラ,Brigitte,ブリギッテ,サポート,サバイバー,100,,,102,B,needs_depth,stable,シンメトラ対ブリギッテ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Symmetra,シンメトラ,Moira,モイラ,サポート,メディック,100,,,100,B,needs_depth,stable,シンメトラ対モイラ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Symmetra,シンメトラ,Lúcio,ルシオ,サポート,タクティシャン,100,,,100,B,needs_depth,stable,シンメトラ対ルシオ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Symmetra,シンメトラ,Ana,アナ,サポート,タクティシャン,92,,first_check,99,B,needs_depth,stable,シンメトラ対アナ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Symmetra,シンメトラ,Wuyang,ウーヤン,サポート,サバイバー,100,,,101,B,needs_depth,stable,シンメトラ対ウーヤン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Symmetra,シンメトラ,Zenyatta,ゼニヤッタ,サポート,タクティシャン,100,,,102,B,needs_depth,stable,シンメトラ対ゼニヤッタ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Symmetra,シンメトラ,Mizuki,ミズキ,サポート,サバイバー,100,,,100,B,needs_depth,stable,シンメトラ対ミズキ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Hanzo,ハンゾー,D.Va,D.Va,タンク,イニシエーター,100,,,85,B,needs_depth,stable,ハンゾー対D.Va: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Hanzo,ハンゾー,Winston,ウィンストン,タンク,イニシエーター,100,,,87,B,needs_depth,stable,ハンゾー対ウィンストン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Hanzo,ハンゾー,Doomfist,ドゥームフィスト,タンク,イニシエーター,100,,,89,B,needs_depth,stable,ハンゾー対ドゥームフィスト: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Hanzo,ハンゾー,Hazard,ハザード,タンク,ストールワート,100,,,85,B,needs_depth,stable,ハンゾー対ハザード: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Hanzo,ハンゾー,Wrecking Ball,レッキング・ボール,タンク,イニシエーター,100,,,90,B,needs_depth,stable,ハンゾー対レッキング・ボール: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Hanzo,ハンゾー,Zarya,ザリア,タンク,ブルーザー,100,,,84,B,needs_depth,stable,ハンゾー対ザリア: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Hanzo,ハンゾー,Junker Queen,ジャンカー・クイーン,タンク,ストールワート,100,,,91,B,needs_depth,stable,ハンゾー対ジャンカー・クイーン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Hanzo,ハンゾー,Domina,ドミナ,タンク,ストールワート,100,,,84,B,needs_depth,stable,ハンゾー対ドミナ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Hanzo,ハンゾー,Mauga,マウガ,タンク,ブルーザー,100,,,84,B,needs_depth,stable,ハンゾー対マウガ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Hanzo,ハンゾー,Ramattra,ラマットラ,タンク,ストールワート,100,,,86,B,needs_depth,stable,ハンゾー対ラマットラ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Hanzo,ハンゾー,Roadhog,ロードホッグ,タンク,ブルーザー,100,,,87,B,needs_depth,stable,ハンゾー対ロードホッグ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Hanzo,ハンゾー,Orisa,オリーサ,タンク,ブルーザー,100,,,85,B,needs_depth,stable,ハンゾー対オリーサ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Hanzo,ハンゾー,Sigma,シグマ,タンク,ストールワート,100,,,84,B,needs_depth,stable,ハンゾー対シグマ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Hanzo,ハンゾー,Reinhardt,ラインハルト,タンク,ストールワート,100,,,87,B,needs_depth,stable,ハンゾー対ラインハルト: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Hanzo,ハンゾー,Ashe,アッシュ,ダメージ,シャープシューター,100,,,85,B,needs_depth,stable,ハンゾー対アッシュ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Hanzo,ハンゾー,Widowmaker,ウィドウメイカー,ダメージ,シャープシューター,100,,,89,B,needs_depth,stable,ハンゾー対ウィドウメイカー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Hanzo,ハンゾー,Emre,エムレ,ダメージ,スペシャリスト,100,,,84,B,needs_depth,stable,ハンゾー対エムレ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Hanzo,ハンゾー,Cassidy,キャスディ,ダメージ,シャープシューター,100,,,86,B,needs_depth,stable,ハンゾー対キャスディ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Hanzo,ハンゾー,Sojourn,ソジョーン,ダメージ,シャープシューター,100,,,86,B,needs_depth,stable,ハンゾー対ソジョーン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Hanzo,ハンゾー,Soldier: 76,ソルジャー76,ダメージ,スペシャリスト,100,,,88,B,needs_depth,stable,ハンゾー対ソルジャー76: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Hanzo,ハンゾー,Hanzo,ハンゾー,ダメージ,シャープシューター,100,,,85,B,needs_depth,stable,ハンゾー対ハンゾー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Hanzo,ハンゾー,Freja,フレイヤ,ダメージ,リコン,100,,,85,B,needs_depth,stable,ハンゾー対フレイヤ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Hanzo,ハンゾー,Anran,アンラン,ダメージ,フランカー,100,,,85,B,needs_depth,stable,ハンゾー対アンラン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Hanzo,ハンゾー,Genji,ゲンジ,ダメージ,フランカー,100,,,84,B,needs_depth,stable,ハンゾー対ゲンジ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Hanzo,ハンゾー,Shion,シオン,ダメージ,フランカー,100,,,84,B,needs_depth,stable,ハンゾー対シオン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Hanzo,ハンゾー,Sombra,ソンブラ,ダメージ,リコン,100,,,85,B,needs_depth,stable,ハンゾー対ソンブラ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Hanzo,ハンゾー,Tracer,トレーサー,ダメージ,フランカー,100,,,86,B,needs_depth,stable,ハンゾー対トレーサー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Hanzo,ハンゾー,Venture,ベンチャー,ダメージ,フランカー,100,,,86,B,needs_depth,stable,ハンゾー対ベンチャー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Hanzo,ハンゾー,Reaper,リーパー,ダメージ,フランカー,100,,,85,B,needs_depth,stable,ハンゾー対リーパー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Hanzo,ハンゾー,Vendetta,ヴェンデッタ,ダメージ,フランカー,100,,,87,B,needs_depth,stable,ハンゾー対ヴェンデッタ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Hanzo,ハンゾー,Echo,エコー,ダメージ,リコン,100,,,84,B,needs_depth,stable,ハンゾー対エコー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Hanzo,ハンゾー,Pharah,ファラ,ダメージ,リコン,100,,,84,B,needs_depth,stable,ハンゾー対ファラ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Hanzo,ハンゾー,Symmetra,シンメトラ,ダメージ,スペシャリスト,100,,,86,B,needs_depth,stable,ハンゾー対シンメトラ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Hanzo,ハンゾー,Junkrat,ジャンクラット,ダメージ,スペシャリスト,100,,,88,B,needs_depth,stable,ハンゾー対ジャンクラット: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Hanzo,ハンゾー,Torbjörn,トールビョーン,ダメージ,スペシャリスト,100,,,88,B,needs_depth,stable,ハンゾー対トールビョーン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
