target_id,target_ja,enemy_id,enemy_ja,wait_category,check_skills,punish_window,target_action,reset_action
Hanzo,ハンゾー,Pharah,ファラ,移動・離脱の使用確認,ジャンプ・ジェット / ジェット・ダッシュ,ジャンプ・ジェット / ジェット・ダッシュで移動先が決まった瞬間,嵐ノ弓か電光石火で露出を撃つ,体術と壁登りで同じ射線を避ける
Hanzo,ハンゾー,Symmetra,シンメトラ,防御・救助の使用確認,フォトン・バリア,フォトン・バリアを使った直後、または効果範囲から離れた瞬間,嵐ノ弓か電光石火で露出を撃つ,体術と壁登りで同じ射線を避ける
Hanzo,ハンゾー,Junkrat,ジャンクラット,移動・離脱の使用確認,コンカッション・マイン,コンカッション・マインで移動先が決まった瞬間,嵐ノ弓か電光石火で露出を撃つ,体術と壁登りで同じ射線を避ける
Hanzo,ハンゾー,Torbjörn,トールビョーン,防御・救助の使用確認,オーバーロード,オーバーロードを使った直後、または効果範囲から離れた瞬間,嵐ノ弓か電光石火で露出を撃つ,体術と壁登りで同じ射線を避ける
Hanzo,ハンゾー,Bastion,バスティオン,接近・仕掛けの後隙確認,強襲モード / A-36タクティカル・グレネード,強襲モード / A-36タクティカル・グレネードで前に出た直後、または戻り道が限定された瞬間,嵐ノ弓か電光石火で露出を撃つ,体術と壁登りで同じ射線を避ける
Hanzo,ハンゾー,Mei,メイ,防御・救助の使用確認,クリオフリーズ / アイス・ウォール,クリオフリーズ / アイス・ウォールを使った直後、または効果範囲から離れた瞬間,嵐ノ弓か電光石火で露出を撃つ,体術と壁登りで同じ射線を避ける
Hanzo,ハンゾー,Illari,イラリー,防御・救助の使用確認,ヒーリング・パイロン,ヒーリング・パイロンを使った直後、または効果範囲から離れた瞬間,嵐ノ弓か電光石火で露出を撃つ,体術と壁登りで同じ射線を避ける
Hanzo,ハンゾー,Jetpack Cat,ジェットパック・キャット,防御・救助の使用確認,ゴロゴロ,ゴロゴロを使った直後、または効果範囲から離れた瞬間,嵐ノ弓か電光石火で露出を撃つ,体術と壁登りで同じ射線を避ける
Hanzo,ハンゾー,Juno,ジュノ,防御・救助の使用確認,ハイパーリング / オービタル・レイ,ハイパーリング / オービタル・レイを使った直後、または効果範囲から離れた瞬間,嵐ノ弓か電光石火で露出を撃つ,体術と壁登りで同じ射線を避ける
Hanzo,ハンゾー,Baptiste,バティスト,防御・救助の使用確認,イモータリティ・フィールド / リジェネ・バースト,イモータリティ・フィールド / リジェネ・バーストを使った直後、または効果範囲から離れた瞬間,嵐ノ弓か電光石火で露出を撃つ,体術と壁登りで同じ射線を避ける
Hanzo,ハンゾー,Mercy,マーシー,防御・救助の使用確認,蘇生 / ガーディアン・エンジェル,蘇生 / ガーディアン・エンジェルを使った直後、または効果範囲から離れた瞬間,嵐ノ弓か電光石火で露出を撃つ,体術と壁登りで同じ射線を避ける
Hanzo,ハンゾー,Lifeweaver,ライフウィーバー,防御・救助の使用確認,ライフグリップ / ペタル・プラットフォーム / 命の樹,ライフグリップ / ペタル・プラットフォーム / 命の樹を使った直後、または効果範囲から離れた瞬間,嵐ノ弓か電光石火で露出を撃つ,体術と壁登りで同じ射線を避ける
Hanzo,ハンゾー,Kiriko,キリコ,防御・救助の使用確認,鈴のご加護 / 神出鬼没,鈴のご加護 / 神出鬼没を使った直後、または効果範囲から離れた瞬間,嵐ノ弓か電光石火で露出を撃つ,体術と壁登りで同じ射線を避ける
Hanzo,ハンゾー,Brigitte,ブリギッテ,防御・救助の使用確認,バリア・シールド / ラリー / リペア・パック,バリア・シールド / ラリー / リペア・パックを使った直後、または効果範囲から離れた瞬間,嵐ノ弓か電光石火で露出を撃つ,体術と壁登りで同じ射線を避ける
Hanzo,ハンゾー,Moira,モイラ,防御・救助の使用確認,フェード,フェードを使った直後、または効果範囲から離れた瞬間,嵐ノ弓か電光石火で露出を撃つ,体術と壁登りで同じ射線を避ける
Hanzo,ハンゾー,Lúcio,ルシオ,防御・救助の使用確認,サウンド・バリア,サウンド・バリアを使った直後、または効果範囲から離れた瞬間,嵐ノ弓か電光石火で露出を撃つ,体術と壁登りで同じ射線を避ける
Hanzo,ハンゾー,Ana,アナ,防御・救助の使用確認,スリープ・ダーツ,スリープ・ダーツを使った直後、または効果範囲から離れた瞬間,嵐ノ弓か電光石火で露出を撃つ,体術と壁登りで同じ射線を避ける
Hanzo,ハンゾー,Wuyang,ウーヤン,防御・救助の使用確認,養神泉 / 驚濤破,養神泉 / 驚濤破を使った直後、または効果範囲から離れた瞬間,嵐ノ弓か電光石火で露出を撃つ,体術と壁登りで同じ射線を避ける
Hanzo,ハンゾー,Zenyatta,ゼニヤッタ,防御・救助の使用確認,心頭滅却,心頭滅却を使った直後、または効果範囲から離れた瞬間,嵐ノ弓か電光石火で露出を撃つ,体術と壁登りで同じ射線を避ける
Hanzo,ハンゾー,Mizuki,ミズキ,防御・救助の使用確認,霊域結界 / 快気の笠,霊域結界 / 快気の笠を使った直後、または効果範囲から離れた瞬間,嵐ノ弓か電光石火で露出を撃つ,体術と壁登りで同じ射線を避ける
Torbjorn,トールビョーン,D.Va,D.Va,防御・救助の使用確認,ディフェンス・マトリックス,ディフェンス・マトリックスを使った直後、または効果範囲から離れた瞬間,オーバーロード中だけ強く前を撃つ,タレット位置を変えて射線を作り直す
Torbjorn,トールビョーン,Winston,ウィンストン,防御・救助の使用確認,バリア・プロジェクター,バリア・プロジェクターを使った直後、または効果範囲から離れた瞬間,オーバーロード中だけ強く前を撃つ,タレット位置を変えて射線を作り直す
Torbjorn,トールビョーン,Doomfist,ドゥームフィスト,防御・救助の使用確認,パワー・ブロック,パワー・ブロックを使った直後、または効果範囲から離れた瞬間,オーバーロード中だけ強く前を撃つ,タレット位置を変えて射線を作り直す
Torbjorn,トールビョーン,Hazard,ハザード,防御・救助の使用確認,スパイク・ガード,スパイク・ガードを使った直後、または効果範囲から離れた瞬間,オーバーロード中だけ強く前を撃つ,タレット位置を変えて射線を作り直す
Torbjorn,トールビョーン,Wrecking Ball,レッキング・ボール,防御・救助の使用確認,アダプティブ・シールド,アダプティブ・シールドを使った直後、または効果範囲から離れた瞬間,オーバーロード中だけ強く前を撃つ,タレット位置を変えて射線を作り直す
Torbjorn,トールビョーン,Zarya,ザリア,防御・救助の使用確認,パーティクル・バリア / バリア・ショット,パーティクル・バリア / バリア・ショットを使った直後、または効果範囲から離れた瞬間,オーバーロード中だけ強く前を撃つ,タレット位置を変えて射線を作り直す
Torbjorn,トールビョーン,Junker Queen,ジャンカー・クイーン,防御・救助の使用確認,コマンディング・シャウト,コマンディング・シャウトを使った直後、または効果範囲から離れた瞬間,オーバーロード中だけ強く前を撃つ,タレット位置を変えて射線を作り直す
Torbjorn,トールビョーン,Domina,ドミナ,防御・救助の使用確認,バリア・アレイ,バリア・アレイを使った直後、または効果範囲から離れた瞬間,オーバーロード中だけ強く前を撃つ,タレット位置を変えて射線を作り直す
Torbjorn,トールビョーン,Mauga,マウガ,防御・救助の使用確認,カーディアック・オーバードライブ,カーディアック・オーバードライブを使った直後、または効果範囲から離れた瞬間,オーバーロード中だけ強く前を撃つ,タレット位置を変えて射線を作り直す
Torbjorn,トールビョーン,Ramattra,ラマットラ,防御・救助の使用確認,ヴォイド・バリア / ブロック,ヴォイド・バリア / ブロックを使った直後、または効果範囲から離れた瞬間,オーバーロード中だけ強く前を撃つ,タレット位置を変えて射線を作り直す
Torbjorn,トールビョーン,Roadhog,ロードホッグ,防御・救助の使用確認,テイク・ア・ブリーザー,テイク・ア・ブリーザーを使った直後、または効果範囲から離れた瞬間,オーバーロード中だけ強く前を撃つ,タレット位置を変えて射線を作り直す
Torbjorn,トールビョーン,Orisa,オリーサ,防御・救助の使用確認,フォーティファイ / ジャベリン・スピン,フォーティファイ / ジャベリン・スピンを使った直後、または効果範囲から離れた瞬間,オーバーロード中だけ強く前を撃つ,タレット位置を変えて射線を作り直す
